id_voto,id_studente,id_docente,materia,voto
VOT41094,STU21480,DOC0876,Italiano,8
VOT41095,STU21480,DOC0877,Educazione Fisica,5
VOT41096,STU21480,DOC0877,Educazione Fisica,8
VOT41097,STU21480,DOC0878,Scienze,8
VOT41098,STU21480,DOC0878,Scienze,8
VOT41099,STU21481,DOC0876,Italiano,5
VOT41100,STU21481,DOC0876,Italiano,6
VOT41101,STU21481,DOC0877,Educazione Fisica,9
VOT41102,STU21481,DOC0877,Educazione Fisica,7
VOT41103,STU21481,DOC0878,Scienze,4
VOT41104,STU21481,DOC0878,Scienze,7
VOT41105,STU21482,DOC0876,Italiano,8
VOT41106,STU21482,DOC0876,Italiano,5
VOT41107,STU21482,DOC0877,Educazione Fisica,6
VOT41108,STU21482,DOC0877,Educazione Fisica,5
VOT41109,STU21482,DOC0878,Scienze,6
VOT41110,STU21482,DOC0878,Scienze,5
VOT41111,STU21483,DOC0876,Italiano,6
VOT41112,STU21483,DOC0876,Italiano,7
VOT41113,STU21483,DOC0877,Educazione Fisica,8
VOT41114,STU21483,DOC0877,Educazione Fisica,6
VOT41115,STU21483,DOC0878,Scienze,6
VOT41116,STU21483,DOC0878,Scienze,7
VOT41117,STU21484,DOC0876,Italiano,7
VOT41118,STU21484,DOC0876,Italiano,7
VOT41119,STU21484,DOC0877,Educazione Fisica,6
VOT41120,STU21484,DOC0877,Educazione Fisica,7
VOT41121,STU21484,DOC0878,Scienze,5
VOT41122,STU21484,DOC0878,Scienze,7
VOT41123,STU21485,DOC0876,Italiano,8
VOT41124,STU21485,DOC0876,Italiano,8
VOT41125,STU21485,DOC0877,Educazione Fisica,9
VOT41126,STU21485,DOC0877,Educazione Fisica,8
VOT41127,STU21485,DOC0878,Scienze,4
VOT41128,STU21485,DOC0878,Scienze,6
VOT41129,STU21486,DOC0876,Italiano,6
VOT41130,STU21486,DOC0876,Italiano,7
VOT41131,STU21486,DOC0877,Educazione Fisica,8
VOT41132,STU21486,DOC0877,Educazione Fisica,4
VOT41133,STU21486,DOC0878,Scienze,9
VOT41134,STU21486,DOC0878,Scienze,9
VOT41135,STU21487,DOC0876,Italiano,5
VOT41136,STU21487,DOC0876,Italiano,9
VOT41137,STU21487,DOC0877,Educazione Fisica,5
VOT41138,STU21487,DOC0877,Educazione Fisica,10
VOT41139,STU21487,DOC0878,Scienze,3
VOT41140,STU21487,DOC0878,Scienze,6
VOT41141,STU21488,DOC0877,Educazione Fisica,5
VOT41142,STU21488,DOC0877,Educazione Fisica,8
VOT41143,STU21488,DOC0879,Storia,8
VOT41144,STU21488,DOC0879,Storia,3
VOT41145,STU21488,DOC0880,Matematica,7
VOT41146,STU21488,DOC0880,Matematica,7
VOT41147,STU21489,DOC0877,Educazione Fisica,9
VOT41148,STU21489,DOC0877,Educazione Fisica,7
VOT41149,STU21489,DOC0879,Storia,6
VOT41150,STU21489,DOC0879,Storia,8
VOT41151,STU21489,DOC0880,Matematica,8
VOT41152,STU21489,DOC0880,Matematica,8
VOT41153,STU21490,DOC0877,Educazione Fisica,6
VOT41154,STU21490,DOC0877,Educazione Fisica,4
VOT41155,STU21490,DOC0879,Storia,7
VOT41156,STU21490,DOC0879,Storia,7
VOT41157,STU21490,DOC0880,Matematica,6
VOT41158,STU21490,DOC0880,Matematica,6
VOT41159,STU21491,DOC0877,Educazione Fisica,7
VOT41160,STU21491,DOC0877,Educazione Fisica,8
VOT41161,STU21491,DOC0879,Storia,5
VOT41162,STU21491,DOC0879,Storia,7
VOT41163,STU21491,DOC0880,Matematica,6
VOT41164,STU21491,DOC0880,Matematica,9
VOT41165,STU21492,DOC0877,Educazione Fisica,6
VOT41166,STU21492,DOC0877,Educazione Fisica,7
VOT41167,STU21492,DOC0879,Storia,8
VOT41168,STU21492,DOC0879,Storia,5
VOT41169,STU21492,DOC0880,Matematica,6
VOT41170,STU21492,DOC0880,Matematica,6
VOT41171,STU21493,DOC0877,Educazione Fisica,8
VOT41172,STU21493,DOC0877,Educazione Fisica,7
VOT41173,STU21493,DOC0879,Storia,7
VOT41174,STU21493,DOC0879,Storia,8
VOT41175,STU21493,DOC0880,Matematica,9
VOT41176,STU21493,DOC0880,Matematica,4
VOT41177,STU21494,DOC0877,Educazione Fisica,8
VOT41178,STU21494,DOC0877,Educazione Fisica,5
VOT41179,STU21494,DOC0879,Storia,8
VOT41180,STU21494,DOC0879,Storia,7
VOT41181,STU21494,DOC0880,Matematica,6
VOT41182,STU21494,DOC0880,Matematica,4
VOT41183,STU21495,DOC0877,Educazione Fisica,4
VOT41184,STU21495,DOC0877,Educazione Fisica,4
VOT41185,STU21495,DOC0879,Storia,5
VOT41186,STU21495,DOC0879,Storia,8
VOT41187,STU21495,DOC0880,Matematica,4
VOT41188,STU21495,DOC0880,Matematica,7
VOT41189,STU21496,DOC0877,Educazione Fisica,6
VOT41190,STU21496,DOC0877,Educazione Fisica,8
VOT41191,STU21496,DOC0879,Storia,5
VOT41192,STU21496,DOC0879,Storia,5
VOT41193,STU21496,DOC0880,Matematica,7
VOT41194,STU21496,DOC0880,Matematica,5
VOT41195,STU21497,DOC0877,Educazione Fisica,7
VOT41196,STU21497,DOC0877,Educazione Fisica,5
VOT41197,STU21497,DOC0879,Storia,6
VOT41198,STU21497,DOC0879,Storia,8
VOT41199,STU21497,DOC0880,Matematica,8
VOT41200,STU21497,DOC0880,Matematica,6
VOT41201,STU21498,DOC0877,Educazione Fisica,6
VOT41202,STU21498,DOC0877,Educazione Fisica,4
VOT41203,STU21498,DOC0879,Storia,6
VOT41204,STU21498,DOC0879,Storia,9
VOT41205,STU21498,DOC0880,Matematica,6
VOT41206,STU21498,DOC0880,Matematica,8
VOT41207,STU21499,DOC0877,Educazione Fisica,8
VOT41208,STU21499,DOC0877,Educazione Fisica,6
VOT41209,STU21499,DOC0879,Storia,7
VOT41210,STU21499,DOC0879,Storia,7
VOT41211,STU21499,DOC0880,Matematica,6
VOT41212,STU21499,DOC0880,Matematica,5
VOT41213,STU21500,DOC0886,Matematica,9
VOT41214,STU21500,DOC0886,Matematica,8
VOT41215,STU21500,DOC0890,Storia,6
VOT41216,STU21500,DOC0890,Storia,6
VOT41217,STU21501,DOC0886,Matematica,10
VOT41218,STU21501,DOC0886,Matematica,5
VOT41219,STU21501,DOC0890,Storia,8
VOT41220,STU21501,DOC0890,Storia,6
VOT41221,STU21502,DOC0886,Matematica,6
VOT41222,STU21502,DOC0886,Matematica,5
VOT41223,STU21502,DOC0890,Storia,7
VOT41224,STU21502,DOC0890,Storia,8
VOT41225,STU21503,DOC0886,Matematica,5
VOT41226,STU21503,DOC0886,Matematica,3
VOT41227,STU21503,DOC0890,Storia,9
VOT41228,STU21503,DOC0890,Storia,7
VOT41229,STU21504,DOC0886,Matematica,8
VOT41230,STU21504,DOC0886,Matematica,4
VOT41231,STU21504,DOC0890,Storia,7
VOT41232,STU21504,DOC0890,Storia,6
VOT41233,STU21505,DOC0886,Matematica,8
VOT41234,STU21505,DOC0886,Matematica,6
VOT41235,STU21505,DOC0890,Storia,6
VOT41236,STU21505,DOC0890,Storia,7
VOT41237,STU21506,DOC0886,Matematica,10
VOT41238,STU21506,DOC0886,Matematica,7
VOT41239,STU21506,DOC0890,Storia,7
VOT41240,STU21506,DOC0890,Storia,7
VOT41241,STU21507,DOC0886,Matematica,7
VOT41242,STU21507,DOC0886,Matematica,8
VOT41243,STU21507,DOC0890,Storia,8
VOT41244,STU21507,DOC0890,Storia,7
VOT41245,STU21508,DOC0886,Matematica,8
VOT41246,STU21508,DOC0886,Matematica,5
VOT41247,STU21508,DOC0890,Storia,7
VOT41248,STU21508,DOC0890,Storia,6
VOT41249,STU21509,DOC0886,Matematica,8
VOT41250,STU21509,DOC0886,Matematica,6
VOT41251,STU21509,DOC0890,Storia,8
VOT41252,STU21509,DOC0890,Storia,6
VOT41253,STU21510,DOC0886,Matematica,7
VOT41254,STU21510,DOC0886,Matematica,8
VOT41255,STU21510,DOC0890,Storia,5
VOT41256,STU21510,DOC0890,Storia,3
VOT41257,STU21511,DOC0886,Matematica,3
VOT41258,STU21511,DOC0886,Matematica,9
VOT41259,STU21511,DOC0890,Storia,7
VOT41260,STU21511,DOC0890,Storia,7
VOT41261,STU21512,DOC0886,Matematica,6
VOT41262,STU21512,DOC0886,Matematica,6
VOT41263,STU21512,DOC0890,Storia,8
VOT41264,STU21512,DOC0890,Storia,6
VOT41265,STU21513,DOC0886,Matematica,9
VOT41266,STU21513,DOC0886,Matematica,5
VOT41267,STU21513,DOC0890,Storia,7
VOT41268,STU21513,DOC0890,Storia,10
VOT41269,STU21514,DOC0886,Matematica,7
VOT41270,STU21514,DOC0886,Matematica,4
VOT41271,STU21514,DOC0890,Storia,8
VOT41272,STU21514,DOC0890,Storia,9
VOT41273,STU21515,DOC0886,Matematica,6
VOT41274,STU21515,DOC0886,Matematica,8
VOT41275,STU21515,DOC0890,Storia,8
VOT41276,STU21515,DOC0890,Storia,6
VOT41277,STU21516,DOC0886,Matematica,6
VOT41278,STU21516,DOC0886,Matematica,5
VOT41279,STU21516,DOC0890,Storia,8
VOT41280,STU21516,DOC0890,Storia,7
VOT41281,STU21517,DOC0886,Matematica,7
VOT41282,STU21517,DOC0886,Matematica,6
VOT41283,STU21517,DOC0890,Storia,6
VOT41284,STU21517,DOC0890,Storia,8
VOT41285,STU21518,DOC0886,Matematica,7
VOT41286,STU21518,DOC0886,Matematica,7
VOT41287,STU21518,DOC0890,Storia,6
VOT41288,STU21518,DOC0890,Storia,5
VOT41289,STU21519,DOC0886,Matematica,7
VOT41290,STU21519,DOC0886,Matematica,5
VOT41291,STU21519,DOC0890,Storia,6
VOT41292,STU21519,DOC0890,Storia,7
VOT41293,STU21520,DOC0886,Matematica,7
VOT41294,STU21520,DOC0886,Matematica,7
VOT41295,STU21520,DOC0890,Storia,7
VOT41296,STU21520,DOC0890,Storia,7
VOT41297,STU21521,DOC0886,Matematica,7
VOT41298,STU21521,DOC0886,Matematica,4
VOT41299,STU21521,DOC0890,Storia,9
VOT41300,STU21521,DOC0890,Storia,7
VOT41301,STU21522,DOC0886,Matematica,5
VOT41302,STU21522,DOC0886,Matematica,8
VOT41303,STU21523,DOC0886,Matematica,8
VOT41304,STU21523,DOC0886,Matematica,6
VOT41305,STU21524,DOC0886,Matematica,5
VOT41306,STU21524,DOC0886,Matematica,9
VOT41307,STU21525,DOC0886,Matematica,7
VOT41308,STU21525,DOC0886,Matematica,7
VOT41309,STU21526,DOC0886,Matematica,7
VOT41310,STU21526,DOC0886,Matematica,7
VOT41311,STU21527,DOC0886,Matematica,6
VOT41312,STU21527,DOC0886,Matematica,6
VOT41313,STU21528,DOC0886,Matematica,5
VOT41314,STU21528,DOC0886,Matematica,5
VOT41315,STU21529,DOC0886,Matematica,7
VOT41316,STU21529,DOC0886,Matematica,5
VOT41317,STU21530,DOC0886,Matematica,10
VOT41318,STU21530,DOC0886,Matematica,10
VOT41319,STU21531,DOC0886,Matematica,7
VOT41320,STU21531,DOC0886,Matematica,7
VOT41321,STU21532,DOC0886,Matematica,6
VOT41322,STU21532,DOC0886,Matematica,6
VOT41323,STU21533,DOC0886,Matematica,7
VOT41324,STU21533,DOC0886,Matematica,9
VOT41325,STU21534,DOC0889,Italiano,6
VOT41326,STU21534,DOC0889,Italiano,4
VOT41327,STU21535,DOC0889,Italiano,5
VOT41328,STU21535,DOC0889,Italiano,4
VOT41329,STU21536,DOC0889,Italiano,9
VOT41330,STU21536,DOC0889,Italiano,5
VOT41331,STU21537,DOC0889,Italiano,9
VOT41332,STU21537,DOC0889,Italiano,7
VOT41333,STU21538,DOC0889,Italiano,8
VOT41334,STU21538,DOC0889,Italiano,9
VOT41335,STU21539,DOC0889,Italiano,4
VOT41336,STU21539,DOC0889,Italiano,8
VOT41337,STU21540,DOC0889,Italiano,5
VOT41338,STU21540,DOC0889,Italiano,6
VOT41339,STU21541,DOC0889,Italiano,5
VOT41340,STU21541,DOC0889,Italiano,8
VOT41341,STU21542,DOC0889,Italiano,9
VOT41342,STU21542,DOC0889,Italiano,7
VOT41343,STU21543,DOC0889,Italiano,10
VOT41344,STU21543,DOC0889,Italiano,6
VOT41345,STU21544,DOC0889,Italiano,6
VOT41346,STU21544,DOC0889,Italiano,7
VOT41347,STU21545,DOC0882,Matematica,3
VOT41348,STU21545,DOC0882,Matematica,5
VOT41349,STU21545,DOC0883,Educazione Fisica,4
VOT41350,STU21545,DOC0883,Educazione Fisica,9
VOT41351,STU21545,DOC0885,Scienze,6
VOT41352,STU21545,DOC0885,Scienze,8
VOT41353,STU21546,DOC0882,Matematica,7
VOT41354,STU21546,DOC0882,Matematica,8
VOT41355,STU21546,DOC0883,Educazione Fisica,5
VOT41356,STU21546,DOC0883,Educazione Fisica,9
VOT41357,STU21546,DOC0885,Scienze,6
VOT41358,STU21546,DOC0885,Scienze,4
VOT41359,STU21547,DOC0882,Matematica,8
VOT41360,STU21547,DOC0882,Matematica,7
VOT41361,STU21547,DOC0883,Educazione Fisica,8
VOT41362,STU21547,DOC0883,Educazione Fisica,8
VOT41363,STU21547,DOC0885,Scienze,6
VOT41364,STU21547,DOC0885,Scienze,4
VOT41365,STU21548,DOC0882,Matematica,7
VOT41366,STU21548,DOC0882,Matematica,4
VOT41367,STU21548,DOC0883,Educazione Fisica,5
VOT41368,STU21548,DOC0883,Educazione Fisica,6
VOT41369,STU21548,DOC0885,Scienze,6
VOT41370,STU21548,DOC0885,Scienze,7
VOT41371,STU21549,DOC0882,Matematica,8
VOT41372,STU21549,DOC0882,Matematica,7
VOT41373,STU21549,DOC0883,Educazione Fisica,9
VOT41374,STU21549,DOC0883,Educazione Fisica,5
VOT41375,STU21549,DOC0885,Scienze,6
VOT41376,STU21549,DOC0885,Scienze,8
VOT41377,STU21550,DOC0882,Matematica,6
VOT41378,STU21550,DOC0882,Matematica,5
VOT41379,STU21550,DOC0883,Educazione Fisica,5
VOT41380,STU21550,DOC0883,Educazione Fisica,7
VOT41381,STU21550,DOC0885,Scienze,6
VOT41382,STU21550,DOC0885,Scienze,7
VOT41383,STU21551,DOC0882,Matematica,6
VOT41384,STU21551,DOC0882,Matematica,5
VOT41385,STU21551,DOC0883,Educazione Fisica,8
VOT41386,STU21551,DOC0883,Educazione Fisica,6
VOT41387,STU21551,DOC0885,Scienze,3
VOT41388,STU21551,DOC0885,Scienze,10
VOT41389,STU21552,DOC0882,Matematica,7
VOT41390,STU21552,DOC0882,Matematica,6
VOT41391,STU21552,DOC0883,Educazione Fisica,3
VOT41392,STU21552,DOC0883,Educazione Fisica,5
VOT41393,STU21552,DOC0885,Scienze,7
VOT41394,STU21552,DOC0885,Scienze,7
VOT41395,STU21553,DOC0882,Matematica,6
VOT41396,STU21553,DOC0882,Matematica,7
VOT41397,STU21553,DOC0883,Educazione Fisica,9
VOT41398,STU21553,DOC0883,Educazione Fisica,6
VOT41399,STU21553,DOC0885,Scienze,9
VOT41400,STU21553,DOC0885,Scienze,6
VOT41401,STU21554,DOC0882,Matematica,5
VOT41402,STU21554,DOC0882,Matematica,9
VOT41403,STU21554,DOC0883,Educazione Fisica,9
VOT41404,STU21554,DOC0883,Educazione Fisica,7
VOT41405,STU21554,DOC0885,Scienze,9
VOT41406,STU21554,DOC0885,Scienze,4
VOT41407,STU21555,DOC0882,Matematica,7
VOT41408,STU21555,DOC0882,Matematica,9
VOT41409,STU21555,DOC0883,Educazione Fisica,6
VOT41410,STU21555,DOC0883,Educazione Fisica,6
VOT41411,STU21555,DOC0885,Scienze,8
VOT41412,STU21555,DOC0885,Scienze,6
VOT41413,STU21568,DOC0888,Educazione Fisica,7
VOT41414,STU21568,DOC0888,Educazione Fisica,8
VOT41415,STU21569,DOC0888,Educazione Fisica,7
VOT41416,STU21569,DOC0888,Educazione Fisica,6
VOT41417,STU21570,DOC0888,Educazione Fisica,7
VOT41418,STU21570,DOC0888,Educazione Fisica,9
VOT41419,STU21571,DOC0888,Educazione Fisica,5
VOT41420,STU21571,DOC0888,Educazione Fisica,6
VOT41421,STU21572,DOC0888,Educazione Fisica,5
VOT41422,STU21572,DOC0888,Educazione Fisica,5
VOT41423,STU21573,DOC0888,Educazione Fisica,6
VOT41424,STU21573,DOC0888,Educazione Fisica,5
VOT41425,STU21574,DOC0888,Educazione Fisica,5
VOT41426,STU21574,DOC0888,Educazione Fisica,7
VOT41427,STU21575,DOC0888,Educazione Fisica,8
VOT41428,STU21575,DOC0888,Educazione Fisica,3
VOT41429,STU21576,DOC0888,Educazione Fisica,7
VOT41430,STU21576,DOC0888,Educazione Fisica,8
VOT41431,STU21577,DOC0888,Educazione Fisica,8
VOT41432,STU21577,DOC0888,Educazione Fisica,5
VOT41433,STU21578,DOC0888,Educazione Fisica,7
VOT41434,STU21578,DOC0888,Educazione Fisica,9
VOT41435,STU21579,DOC0888,Educazione Fisica,6
VOT41436,STU21579,DOC0888,Educazione Fisica,7
VOT41437,STU21580,DOC0887,Scienze,6
VOT41438,STU21580,DOC0887,Scienze,8
VOT41439,STU21580,DOC0889,Italiano,6
VOT41440,STU21580,DOC0889,Italiano,8
VOT41441,STU21581,DOC0887,Scienze,7
VOT41442,STU21581,DOC0887,Scienze,4
VOT41443,STU21581,DOC0889,Italiano,6
VOT41444,STU21581,DOC0889,Italiano,4
VOT41445,STU21582,DOC0887,Scienze,7
VOT41446,STU21582,DOC0887,Scienze,7
VOT41447,STU21582,DOC0889,Italiano,5
VOT41448,STU21582,DOC0889,Italiano,6
VOT41449,STU21583,DOC0887,Scienze,7
VOT41450,STU21583,DOC0887,Scienze,7
VOT41451,STU21583,DOC0889,Italiano,8
VOT41452,STU21583,DOC0889,Italiano,3
VOT41453,STU21584,DOC0887,Scienze,7
VOT41454,STU21584,DOC0887,Scienze,5
VOT41455,STU21584,DOC0889,Italiano,4
VOT41456,STU21584,DOC0889,Italiano,7
VOT41457,STU21585,DOC0887,Scienze,6
VOT41458,STU21585,DOC0887,Scienze,5
VOT41459,STU21585,DOC0889,Italiano,6
VOT41460,STU21585,DOC0889,Italiano,9
VOT41461,STU21586,DOC0887,Scienze,7
VOT41462,STU21586,DOC0887,Scienze,8
VOT41463,STU21586,DOC0889,Italiano,7
VOT41464,STU21586,DOC0889,Italiano,6
VOT41465,STU21587,DOC0887,Scienze,6
VOT41466,STU21587,DOC0887,Scienze,8
VOT41467,STU21587,DOC0889,Italiano,7
VOT41468,STU21587,DOC0889,Italiano,7
VOT41469,STU21588,DOC0887,Scienze,8
VOT41470,STU21588,DOC0887,Scienze,8
VOT41471,STU21588,DOC0889,Italiano,4
VOT41472,STU21588,DOC0889,Italiano,6
VOT41473,STU21589,DOC0887,Scienze,9
VOT41474,STU21589,DOC0887,Scienze,6
VOT41475,STU21589,DOC0889,Italiano,8
VOT41476,STU21589,DOC0889,Italiano,6
VOT41477,STU21590,DOC0887,Scienze,5
VOT41478,STU21590,DOC0887,Scienze,10
VOT41479,STU21590,DOC0889,Italiano,4
VOT41480,STU21590,DOC0889,Italiano,7
VOT41481,STU21591,DOC0887,Scienze,5
VOT41482,STU21591,DOC0887,Scienze,8
VOT41483,STU21591,DOC0889,Italiano,5
VOT41484,STU21591,DOC0889,Italiano,7
VOT41485,STU21592,DOC0887,Scienze,6
VOT41486,STU21592,DOC0887,Scienze,7
VOT41487,STU21592,DOC0889,Italiano,7
VOT41488,STU21592,DOC0889,Italiano,5
VOT41489,STU21593,DOC0887,Scienze,9
VOT41490,STU21593,DOC0887,Scienze,10
VOT41491,STU21593,DOC0889,Italiano,7
VOT41492,STU21593,DOC0889,Italiano,6
VOT41493,STU21594,DOC0887,Scienze,8
VOT41494,STU21594,DOC0887,Scienze,6
VOT41495,STU21594,DOC0889,Italiano,5
VOT41496,STU21594,DOC0889,Italiano,7
VOT41497,STU21595,DOC0887,Scienze,6
VOT41498,STU21595,DOC0887,Scienze,4
VOT41499,STU21595,DOC0889,Italiano,6
VOT41500,STU21595,DOC0889,Italiano,6
VOT41501,STU21596,DOC0887,Scienze,6
VOT41502,STU21596,DOC0887,Scienze,10
VOT41503,STU21596,DOC0889,Italiano,5
VOT41504,STU21596,DOC0889,Italiano,4
VOT41505,STU21597,DOC0882,Matematica,6
VOT41506,STU21597,DOC0882,Matematica,6
VOT41507,STU21598,DOC0882,Matematica,5
VOT41508,STU21598,DOC0882,Matematica,9
VOT41509,STU21599,DOC0882,Matematica,8
VOT41510,STU21599,DOC0882,Matematica,4
VOT41511,STU21600,DOC0882,Matematica,7
VOT41512,STU21600,DOC0882,Matematica,8
VOT41513,STU21601,DOC0882,Matematica,7
VOT41514,STU21601,DOC0882,Matematica,4
VOT41515,STU21602,DOC0882,Matematica,7
VOT41516,STU21602,DOC0882,Matematica,6
VOT41517,STU21603,DOC0882,Matematica,6
VOT41518,STU21603,DOC0882,Matematica,5
VOT41519,STU21604,DOC0882,Matematica,5
VOT41520,STU21604,DOC0882,Matematica,4
VOT41521,STU21605,DOC0882,Matematica,6
VOT41522,STU21605,DOC0882,Matematica,8
VOT41523,STU21606,DOC0882,Matematica,6
VOT41524,STU21606,DOC0882,Matematica,6
VOT41525,STU21607,DOC0882,Matematica,7
VOT41526,STU21607,DOC0882,Matematica,9
VOT41527,STU21608,DOC0888,Educazione Fisica,10
VOT41528,STU21608,DOC0888,Educazione Fisica,6
VOT41529,STU21609,DOC0888,Educazione Fisica,7
VOT41530,STU21609,DOC0888,Educazione Fisica,7
VOT41531,STU21610,DOC0888,Educazione Fisica,5
VOT41532,STU21610,DOC0888,Educazione Fisica,8
VOT41533,STU21611,DOC0888,Educazione Fisica,6
VOT41534,STU21611,DOC0888,Educazione Fisica,5
VOT41535,STU21612,DOC0888,Educazione Fisica,10
VOT41536,STU21612,DOC0888,Educazione Fisica,6
VOT41537,STU21613,DOC0888,Educazione Fisica,8
VOT41538,STU21613,DOC0888,Educazione Fisica,8
VOT41539,STU21614,DOC0888,Educazione Fisica,6
VOT41540,STU21614,DOC0888,Educazione Fisica,7
VOT41541,STU21615,DOC0888,Educazione Fisica,6
VOT41542,STU21615,DOC0888,Educazione Fisica,6
VOT41543,STU21616,DOC0888,Educazione Fisica,6
VOT41544,STU21616,DOC0888,Educazione Fisica,6
VOT41545,STU21617,DOC0888,Educazione Fisica,7
VOT41546,STU21617,DOC0888,Educazione Fisica,6
VOT41547,STU21618,DOC0888,Educazione Fisica,4
VOT41548,STU21618,DOC0888,Educazione Fisica,8
VOT41549,STU21619,DOC0888,Educazione Fisica,8
VOT41550,STU21619,DOC0888,Educazione Fisica,8
VOT41551,STU21620,DOC0888,Educazione Fisica,7
VOT41552,STU21620,DOC0888,Educazione Fisica,6
VOT41553,STU21621,DOC0888,Educazione Fisica,7
VOT41554,STU21621,DOC0888,Educazione Fisica,5
VOT41555,STU21622,DOC0888,Educazione Fisica,3
VOT41556,STU21622,DOC0888,Educazione Fisica,5
VOT41557,STU21623,DOC0888,Educazione Fisica,7
VOT41558,STU21623,DOC0888,Educazione Fisica,6
VOT41559,STU21624,DOC0888,Educazione Fisica,5
VOT41560,STU21624,DOC0888,Educazione Fisica,4
VOT41561,STU21625,DOC0888,Educazione Fisica,5
VOT41562,STU21625,DOC0888,Educazione Fisica,9
VOT41563,STU21626,DOC0881,Italiano,10
VOT41564,STU21626,DOC0881,Italiano,7
VOT41565,STU21626,DOC0884,Storia,7
VOT41566,STU21626,DOC0884,Storia,8
VOT41567,STU21627,DOC0881,Italiano,4
VOT41568,STU21627,DOC0881,Italiano,7
VOT41569,STU21627,DOC0884,Storia,5
VOT41570,STU21627,DOC0884,Storia,7
VOT41571,STU21628,DOC0881,Italiano,9
VOT41572,STU21628,DOC0881,Italiano,5
VOT41573,STU21628,DOC0884,Storia,6
VOT41574,STU21628,DOC0884,Storia,7
VOT41575,STU21629,DOC0881,Italiano,4
VOT41576,STU21629,DOC0881,Italiano,6
VOT41577,STU21629,DOC0884,Storia,7
VOT41578,STU21629,DOC0884,Storia,6
VOT41579,STU21630,DOC0881,Italiano,4
VOT41580,STU21630,DOC0881,Italiano,4
VOT41581,STU21630,DOC0884,Storia,5
VOT41582,STU21630,DOC0884,Storia,8
VOT41583,STU21631,DOC0896,Educazione Fisica,4
VOT41584,STU21631,DOC0896,Educazione Fisica,6
VOT41585,STU21631,DOC0897,Italiano,6
VOT41586,STU21631,DOC0897,Italiano,8
VOT41587,STU21631,DOC0898,Matematica,6
VOT41588,STU21631,DOC0898,Matematica,6
VOT41589,STU21632,DOC0896,Educazione Fisica,7
VOT41590,STU21632,DOC0896,Educazione Fisica,6
VOT41591,STU21632,DOC0897,Italiano,7
VOT41592,STU21632,DOC0897,Italiano,7
VOT41593,STU21632,DOC0898,Matematica,5
VOT41594,STU21632,DOC0898,Matematica,6
VOT41595,STU21633,DOC0896,Educazione Fisica,8
VOT41596,STU21633,DOC0896,Educazione Fisica,6
VOT41597,STU21633,DOC0897,Italiano,5
VOT41598,STU21633,DOC0897,Italiano,8
VOT41599,STU21633,DOC0898,Matematica,8
VOT41600,STU21633,DOC0898,Matematica,7
VOT41601,STU21634,DOC0896,Educazione Fisica,5
VOT41602,STU21634,DOC0896,Educazione Fisica,7
VOT41603,STU21634,DOC0897,Italiano,9
VOT41604,STU21634,DOC0897,Italiano,10
VOT41605,STU21634,DOC0898,Matematica,10
VOT41606,STU21634,DOC0898,Matematica,6
VOT41607,STU21635,DOC0896,Educazione Fisica,6
VOT41608,STU21635,DOC0896,Educazione Fisica,5
VOT41609,STU21635,DOC0897,Italiano,7
VOT41610,STU21635,DOC0897,Italiano,8
VOT41611,STU21635,DOC0898,Matematica,7
VOT41612,STU21635,DOC0898,Matematica,7
VOT41613,STU21636,DOC0896,Educazione Fisica,7
VOT41614,STU21636,DOC0896,Educazione Fisica,6
VOT41615,STU21636,DOC0897,Italiano,6
VOT41616,STU21636,DOC0897,Italiano,6
VOT41617,STU21636,DOC0898,Matematica,5
VOT41618,STU21636,DOC0898,Matematica,6
VOT41619,STU21637,DOC0913,Educazione Fisica,5
VOT41620,STU21637,DOC0913,Educazione Fisica,7
VOT41621,STU21637,DOC0915,Scienze,9
VOT41622,STU21637,DOC0915,Scienze,8
VOT41623,STU21638,DOC0913,Educazione Fisica,8
VOT41624,STU21638,DOC0913,Educazione Fisica,8
VOT41625,STU21638,DOC0915,Scienze,7
VOT41626,STU21638,DOC0915,Scienze,6
VOT41627,STU21639,DOC0913,Educazione Fisica,6
VOT41628,STU21639,DOC0913,Educazione Fisica,7
VOT41629,STU21639,DOC0915,Scienze,7
VOT41630,STU21639,DOC0915,Scienze,8
VOT41631,STU21640,DOC0913,Educazione Fisica,7
VOT41632,STU21640,DOC0913,Educazione Fisica,6
VOT41633,STU21640,DOC0915,Scienze,6
VOT41634,STU21640,DOC0915,Scienze,5
VOT41635,STU21641,DOC0913,Educazione Fisica,7
VOT41636,STU21641,DOC0913,Educazione Fisica,6
VOT41637,STU21641,DOC0915,Scienze,8
VOT41638,STU21641,DOC0915,Scienze,5
VOT41639,STU21642,DOC0913,Educazione Fisica,4
VOT41640,STU21642,DOC0913,Educazione Fisica,8
VOT41641,STU21642,DOC0915,Scienze,6
VOT41642,STU21642,DOC0915,Scienze,6
VOT41643,STU21643,DOC0913,Educazione Fisica,6
VOT41644,STU21643,DOC0913,Educazione Fisica,6
VOT41645,STU21643,DOC0915,Scienze,7
VOT41646,STU21643,DOC0915,Scienze,6
VOT41647,STU21644,DOC0913,Educazione Fisica,5
VOT41648,STU21644,DOC0913,Educazione Fisica,4
VOT41649,STU21644,DOC0915,Scienze,7
VOT41650,STU21644,DOC0915,Scienze,5
VOT41651,STU21645,DOC0913,Educazione Fisica,7
VOT41652,STU21645,DOC0913,Educazione Fisica,6
VOT41653,STU21645,DOC0915,Scienze,8
