id_studente,materia,voto,id_docente
STU06149,Matematica,9.75,DOC0033
STU06149,Matematica,8.5,DOC0033
STU06149,Inglese,6.5,DOC0067
STU06149,Inglese,8.25,DOC0067
STU06149,Inglese,7.75,DOC0067
STU06150,Italiano,5.25,DOC0081
STU06150,Italiano,4.75,DOC0081
STU06150,Matematica,5.75,DOC0038
STU06150,Matematica,8.25,DOC0038
STU06150,Matematica,8.75,DOC0038
STU06150,Inglese,5.25,DOC0016
STU06150,Inglese,4.75,DOC0016
STU06151,Italiano,4.25,DOC0081
STU06151,Italiano,8.5,DOC0081
STU06151,Matematica,5.5,DOC0038
STU06151,Matematica,7.5,DOC0038
STU06151,Matematica,7.75,DOC0038
STU06151,Inglese,4.5,DOC0016
STU06151,Inglese,3.5,DOC0016
STU06152,Italiano,7.25,DOC0081
STU06152,Italiano,5.75,DOC0081
STU06152,Italiano,1.5,DOC0081
STU06152,Matematica,7.25,DOC0038
STU06152,Matematica,5.5,DOC0038
STU06152,Matematica,6.25,DOC0038
STU06152,Inglese,9.25,DOC0016
STU06152,Inglese,6.5,DOC0016
STU06152,Inglese,7.25,DOC0016
STU06153,Italiano,8.5,DOC0081
STU06153,Italiano,7.75,DOC0081
STU06153,Italiano,3.5,DOC0081
STU06153,Matematica,6.25,DOC0038
STU06153,Matematica,3.75,DOC0038
STU06153,Matematica,3.75,DOC0038
STU06153,Inglese,2.25,DOC0016
STU06153,Inglese,8.25,DOC0016
STU06153,Inglese,4.5,DOC0016
STU06154,Italiano,9.5,DOC0081
STU06154,Italiano,7.5,DOC0081
STU06154,Matematica,2.5,DOC0038
STU06154,Matematica,4.5,DOC0038
STU06154,Inglese,8.75,DOC0016
STU06154,Inglese,5.75,DOC0016
STU06155,Italiano,6.75,DOC0081
STU06155,Italiano,9.75,DOC0081
STU06155,Matematica,2.5,DOC0038
STU06155,Matematica,6.25,DOC0038
STU06155,Inglese,1.5,DOC0016
STU06155,Inglese,4.75,DOC0016
STU06155,Inglese,2.25,DOC0016
STU06156,Italiano,5.5,DOC0081
STU06156,Italiano,1.5,DOC0081
STU06156,Italiano,3.25,DOC0081
STU06156,Matematica,6.5,DOC0038
STU06156,Matematica,5.5,DOC0038
STU06156,Inglese,4.25,DOC0016
STU06156,Inglese,4.75,DOC0016
STU06156,Inglese,1.25,DOC0016
STU06157,Italiano,9.25,DOC0081
STU06157,Italiano,9.5,DOC0081
STU06157,Italiano,3.75,DOC0081
STU06157,Matematica,8.25,DOC0038
STU06157,Matematica,5.25,DOC0038
STU06157,Matematica,8.25,DOC0038
STU06157,Inglese,2.5,DOC0016
STU06157,Inglese,2.25,DOC0016
STU06158,Italiano,9.5,DOC0081
STU06158,Italiano,2.5,DOC0081
STU06158,Italiano,1.75,DOC0081
STU06158,Matematica,5.75,DOC0038
STU06158,Matematica,6.75,DOC0038
STU06158,Matematica,1.5,DOC0038
STU06158,Inglese,4.75,DOC0016
STU06158,Inglese,5.75,DOC0016
STU06158,Inglese,5.25,DOC0016
STU06159,Italiano,6.5,DOC0081
STU06159,Italiano,9.5,DOC0081
STU06159,Matematica,6.5,DOC0038
STU06159,Matematica,3.75,DOC0038
STU06159,Inglese,7.25,DOC0016
STU06159,Inglese,7.75,DOC0016
STU06160,Italiano,9.75,DOC0041
STU06160,Italiano,6.75,DOC0041
STU06160,Italiano,7.75,DOC0041
STU06160,Matematica,1.5,DOC0040
STU06160,Matematica,8.5,DOC0040
STU06160,Inglese,3.5,DOC0072
STU06160,Inglese,1.25,DOC0072
STU06160,Inglese,3.5,DOC0072
STU06161,Italiano,3.75,DOC0041
STU06161,Italiano,4.25,DOC0041
STU06161,Italiano,9.25,DOC0041
STU06161,Matematica,6.25,DOC0040
STU06161,Matematica,3.25,DOC0040
STU06161,Matematica,5.5,DOC0040
STU06161,Inglese,7.25,DOC0072
STU06161,Inglese,1.25,DOC0072
STU06162,Italiano,6.75,DOC0041
STU06162,Italiano,2.75,DOC0041
STU06162,Matematica,1.75,DOC0040
STU06162,Matematica,8.5,DOC0040
STU06162,Inglese,5.25,DOC0072
STU06162,Inglese,8.25,DOC0072
STU06163,Italiano,4.25,DOC0041
STU06163,Italiano,5.5,DOC0041
STU06163,Italiano,2.5,DOC0041
STU06163,Matematica,7.5,DOC0040
STU06163,Matematica,1.75,DOC0040
STU06163,Inglese,1.25,DOC0072
STU06163,Inglese,3.25,DOC0072
STU06164,Italiano,8.75,DOC0041
STU06164,Italiano,1.25,DOC0041
STU06164,Italiano,9.25,DOC0041
STU06164,Matematica,3.75,DOC0040
STU06164,Matematica,2.25,DOC0040
STU06164,Inglese,7.25,DOC0072
STU06164,Inglese,9.75,DOC0072
STU06164,Inglese,9.75,DOC0072
STU06165,Italiano,8.75,DOC0041
STU06165,Italiano,3.25,DOC0041
STU06165,Matematica,9.25,DOC0040
STU06165,Matematica,2.75,DOC0040
STU06165,Matematica,7.25,DOC0040
STU06165,Inglese,7.25,DOC0072
STU06165,Inglese,2.25,DOC0072
STU06166,Italiano,5.75,DOC0041
STU06166,Italiano,4.25,DOC0041
STU06166,Italiano,6.5,DOC0041
STU06166,Matematica,2.5,DOC0040
STU06166,Matematica,7.25,DOC0040
STU06166,Inglese,6.25,DOC0072
STU06166,Inglese,2.75,DOC0072
STU06166,Inglese,2.5,DOC0072
STU06167,Italiano,9.5,DOC0061
STU06167,Italiano,6.5,DOC0061
STU06167,Italiano,8.25,DOC0061
STU06167,Matematica,5.25,DOC0014
STU06167,Matematica,3.5,DOC0014
STU06167,Inglese,7.75,DOC0037
STU06167,Inglese,9.25,DOC0037
STU06168,Italiano,4.75,DOC0061
STU06168,Italiano,3.25,DOC0061
STU06168,Italiano,8.75,DOC0061
STU06168,Matematica,1.5,DOC0014
STU06168,Matematica,6.75,DOC0014
STU06168,Inglese,7.75,DOC0037
STU06168,Inglese,3.25,DOC0037
STU06168,Inglese,4.25,DOC0037
STU06169,Italiano,2.75,DOC0061
STU06169,Italiano,7.5,DOC0061
STU06169,Matematica,4.25,DOC0014
STU06169,Matematica,3.25,DOC0014
STU06169,Matematica,6.25,DOC0014
STU06169,Inglese,6.5,DOC0037
STU06169,Inglese,4.5,DOC0037
STU06170,Italiano,7.25,DOC0061
STU06170,Italiano,5.25,DOC0061
STU06170,Italiano,3.75,DOC0061
STU06170,Matematica,9.5,DOC0014
STU06170,Matematica,8.75,DOC0014
STU06170,Inglese,9.75,DOC0037
STU06170,Inglese,4.75,DOC0037
STU06171,Italiano,8.5,DOC0061
STU06171,Italiano,2.75,DOC0061
STU06171,Matematica,8.5,DOC0014
STU06171,Matematica,8.5,DOC0014
STU06171,Matematica,8.5,DOC0014
STU06171,Inglese,2.5,DOC0037
STU06171,Inglese,3.75,DOC0037
STU06171,Inglese,9.75,DOC0037
STU06172,Italiano,5.5,DOC0061
STU06172,Italiano,5.5,DOC0061
STU06172,Matematica,3.5,DOC0014
STU06172,Matematica,9.25,DOC0014
STU06172,Inglese,5.5,DOC0037
STU06172,Inglese,3.25,DOC0037
STU06172,Inglese,2.75,DOC0037
STU06173,Italiano,9.25,DOC0061
STU06173,Italiano,4.25,DOC0061
STU06173,Italiano,1.5,DOC0061
STU06173,Matematica,3.25,DOC0014
STU06173,Matematica,8.5,DOC0014
STU06173,Inglese,5.5,DOC0037
STU06173,Inglese,3.25,DOC0037
STU06173,Inglese,6.75,DOC0037
STU06174,Italiano,6.25,DOC0061
STU06174,Italiano,5.5,DOC0061
STU06174,Italiano,3.5,DOC0061
STU06174,Matematica,4.25,DOC0014
STU06174,Matematica,6.5,DOC0014
STU06174,Matematica,7.75,DOC0014
STU06174,Inglese,1.25,DOC0037
STU06174,Inglese,8.75,DOC0037
STU06175,Italiano,7.5,DOC0061
STU06175,Italiano,2.75,DOC0061
STU06175,Italiano,6.75,DOC0061
STU06175,Matematica,6.25,DOC0014
STU06175,Matematica,5.5,DOC0014
STU06175,Inglese,7.25,DOC0037
STU06175,Inglese,9.25,DOC0037
STU06175,Inglese,8.25,DOC0037
STU06176,Italiano,2.25,DOC0032
STU06176,Italiano,3.5,DOC0032
STU06176,Italiano,5.75,DOC0032
STU06176,Matematica,8.75,DOC0055
STU06176,Matematica,1.5,DOC0055
STU06176,Matematica,4.75,DOC0055
STU06176,Inglese,7.75,DOC0039
STU06176,Inglese,4.75,DOC0039
STU06176,Inglese,9.75,DOC0039
STU06177,Italiano,1.75,DOC0032
STU06177,Italiano,1.5,DOC0032
STU06177,Matematica,2.5,DOC0055
STU06177,Matematica,4.25,DOC0055
STU06177,Inglese,4.5,DOC0039
STU06177,Inglese,6.75,DOC0039
STU06177,Inglese,1.25,DOC0039
STU06178,Italiano,3.75,DOC0032
STU06178,Italiano,6.25,DOC0032
STU06178,Italiano,9.75,DOC0032
STU06178,Matematica,7.5,DOC0055
STU06178,Matematica,6.75,DOC0055
STU06178,Matematica,1.5,DOC0055
STU06178,Inglese,8.5,DOC0039
STU06178,Inglese,5.5,DOC0039
STU06179,Italiano,4.75,DOC0032
STU06179,Italiano,4.75,DOC0032
STU06179,Matematica,5.5,DOC0055
STU06179,Matematica,7.75,DOC0055
STU06179,Inglese,6.25,DOC0039
STU06179,Inglese,4.25,DOC0039
STU06179,Inglese,2.75,DOC0039
STU06180,Italiano,9.5,DOC0032
STU06180,Italiano,4.75,DOC0032
STU06180,Matematica,1.75,DOC0055
STU06180,Matematica,2.25,DOC0055
STU06180,Inglese,4.25,DOC0039
STU06180,Inglese,6.25,DOC0039
STU06181,Italiano,5.5,DOC0032
STU06181,Italiano,2.25,DOC0032
STU06181,Matematica,1.25,DOC0055
STU06181,Matematica,5.25,DOC0055
STU06181,Inglese,8.75,DOC0039
STU06181,Inglese,1.75,DOC0039
STU06181,Inglese,6.5,DOC0039
STU06182,Italiano,1.5,DOC0032
STU06182,Italiano,8.25,DOC0032
STU06182,Italiano,8.75,DOC0032
STU06182,Matematica,3.25,DOC0055
STU06182,Matematica,2.25,DOC0055
STU06182,Inglese,4.75,DOC0039
STU06182,Inglese,7.25,DOC0039
STU06183,Italiano,4.75,DOC0049
STU06183,Italiano,5.25,DOC0049
STU06183,Italiano,7.5,DOC0049
STU06183,Matematica,6.75,DOC0023
STU06183,Matematica,6.25,DOC0023
STU06183,Matematica,7.25,DOC0023
STU06183,Inglese,3.25,DOC0037
STU06183,Inglese,8.25,DOC0037
STU06184,Italiano,3.5,DOC0049
STU06184,Italiano,8.25,DOC0049
STU06184,Italiano,6.25,DOC0049
STU06184,Matematica,4.5,DOC0023
STU06184,Matematica,8.5,DOC0023
STU06184,Inglese,3.25,DOC0037
STU06184,Inglese,9.5,DOC0037
STU06185,Italiano,5.25,DOC0049
STU06185,Italiano,9.25,DOC0049
STU06185,Italiano,9.75,DOC0049
STU06185,Matematica,4.25,DOC0023
STU06185,Matematica,7.75,DOC0023
STU06185,Matematica,8.25,DOC0023
STU06185,Inglese,4.25,DOC0037
STU06185,Inglese,4.75,DOC0037
STU06185,Inglese,2.5,DOC0037
STU06186,Italiano,6.5,DOC0049
STU06186,Italiano,8.75,DOC0049
STU06186,Matematica,4.25,DOC0023
STU06186,Matematica,1.5,DOC0023
STU06186,Inglese,9.5,DOC0037
STU06186,Inglese,3.25,DOC0037
STU06187,Italiano,8.25,DOC0049
STU06187,Italiano,6.5,DOC0049
STU06187,Matematica,1.25,DOC0023
STU06187,Matematica,8.75,DOC0023
STU06187,Inglese,7.75,DOC0037
STU06187,Inglese,4.25,DOC0037
STU06188,Italiano,6.75,DOC0049
STU06188,Italiano,8.5,DOC0049
STU06188,Italiano,3.25,DOC0049
STU06188,Matematica,2.75,DOC0023
STU06188,Matematica,6.5,DOC0023
STU06188,Matematica,8.5,DOC0023
STU06188,Inglese,7.5,DOC0037
STU06188,Inglese,9.75,DOC0037
STU06188,Inglese,7.25,DOC0037
STU06189,Italiano,7.25,DOC0049
STU06189,Italiano,1.75,DOC0049
STU06189,Matematica,7.25,DOC0023
STU06189,Matematica,5.5,DOC0023
STU06189,Inglese,2.25,DOC0037
STU06189,Inglese,3.25,DOC0037
STU06190,Italiano,9.5,DOC0049
STU06190,Italiano,8.75,DOC0049
STU06190,Italiano,6.75,DOC0049
STU06190,Matematica,1.5,DOC0023
STU06190,Matematica,2.25,DOC0023
STU06190,Matematica,4.25,DOC0023
STU06190,Inglese,4.5,DOC0037
STU06190,Inglese,3.5,DOC0037
STU06191,Italiano,6.5,DOC0049
STU06191,Italiano,1.25,DOC0049
STU06191,Italiano,4.75,DOC0049
STU06191,Matematica,9.25,DOC0023
STU06191,Matematica,5.5,DOC0023
STU06191,Matematica,9.5,DOC0023
STU06191,Inglese,5.25,DOC0037
STU06191,Inglese,1.25,DOC0037
STU06191,Inglese,5.25,DOC0037
STU06192,Italiano,9.5,DOC0049
STU06192,Italiano,2.5,DOC0049
STU06192,Italiano,8.25,DOC0049
STU06192,Matematica,2.25,DOC0023
STU06192,Matematica,2.75,DOC0023
STU06192,Inglese,1.75,DOC0037
STU06192,Inglese,3.5,DOC0037
STU06193,Italiano,2.75,DOC0002
STU06193,Italiano,4.75,DOC0002
STU06193,Matematica,8.25,DOC0022
STU06193,Matematica,3.5,DOC0022
STU06193,Matematica,7.75,DOC0022
STU06193,Inglese,6.5,DOC0052
STU06193,Inglese,6.75,DOC0052
STU06193,Inglese,4.25,DOC0052
STU06194,Italiano,5.25,DOC0002
STU06194,Italiano,5.5,DOC0002
STU06194,Matematica,1.25,DOC0022
STU06194,Matematica,1.75,DOC0022
STU06194,Matematica,1.75,DOC0022
STU06194,Inglese,7.25,DOC0052
STU06194,Inglese,4.5,DOC0052
STU06195,Italiano,9.5,DOC0002
STU06195,Italiano,6.25,DOC0002
STU06195,Italiano,5.25,DOC0002
STU06195,Matematica,5.75,DOC0022
STU06195,Matematica,9.75,DOC0022
STU06195,Inglese,7.5,DOC0052
STU06195,Inglese,3.5,DOC0052
STU06195,Inglese,7.25,DOC0052
STU06196,Italiano,3.25,DOC0002
STU06196,Italiano,7.5,DOC0002
STU06196,Matematica,4.75,DOC0022
STU06196,Matematica,8.25,DOC0022
STU06196,Inglese,3.5,DOC0052
STU06196,Inglese,7.25,DOC0052
STU06196,Inglese,9.5,DOC0052
STU06197,Italiano,8.5,DOC0002
STU06197,Italiano,6.5,DOC0002
STU06197,Italiano,7.5,DOC0002
STU06197,Matematica,5.5,DOC0022
STU06197,Matematica,2.5,DOC0022
STU06197,Inglese,5.75,DOC0052
STU06197,Inglese,6.5,DOC0052
STU06198,Italiano,2.25,DOC0002
STU06198,Italiano,6.75,DOC0002
STU06198,Italiano,8.75,DOC0002
STU06198,Matematica,7.25,DOC0022
STU06198,Matematica,8.5,DOC0022
STU06198,Inglese,1.5,DOC0052
STU06198,Inglese,3.75,DOC0052
STU06199,Italiano,6.25,DOC0002
STU06199,Italiano,2.75,DOC0002
STU06199,Italiano,5.75,DOC0002
STU06199,Matematica,7.5,DOC0022
STU06199,Matematica,3.5,DOC0022
STU06199,Matematica,4.75,DOC0022
STU06199,Inglese,7.25,DOC0052
STU06199,Inglese,8.25,DOC0052
STU06200,Italiano,5.25,DOC0002
STU06200,Italiano,7.75,DOC0002
STU06200,Italiano,3.5,DOC0002
STU06200,Matematica,2.25,DOC0022
STU06200,Matematica,5.75,DOC0022
STU06200,Inglese,4.5,DOC0052
STU06200,Inglese,1.25,DOC0052
STU06201,Italiano,8.75,DOC0002
STU06201,Italiano,6.5,DOC0002
STU06201,Matematica,6.75,DOC0022
STU06201,Matematica,1.75,DOC0022
STU06201,Matematica,8.75,DOC0022
STU06201,Inglese,9.75,DOC0052
STU06201,Inglese,4.5,DOC0052
STU06201,Inglese,7.25,DOC0052
STU06202,Italiano,1.75,DOC0002
STU06202,Italiano,8.75,DOC0002
STU06202,Matematica,5.25,DOC0022
STU06202,Matematica,2.5,DOC0022
STU06202,Inglese,5.75,DOC0052
STU06202,Inglese,5.5,DOC0052
STU06202,Inglese,6.25,DOC0052
STU06203,Italiano,4.75,DOC0092
STU06203,Italiano,9.75,DOC0092
STU06203,Italiano,6.75,DOC0092
STU06203,Matematica,2.75,DOC0054
STU06203,Matematica,3.25,DOC0054
STU06203,Matematica,4.75,DOC0054
STU06203,Inglese,7.25,DOC0067
STU06203,Inglese,7.5,DOC0067
STU06203,Inglese,1.25,DOC0067
STU06204,Italiano,4.5,DOC0092
STU06204,Italiano,8.25,DOC0092
STU06204,Italiano,8.75,DOC0092
STU06204,Matematica,5.25,DOC0054
STU06204,Matematica,6.25,DOC0054
STU06204,Matematica,7.5,DOC0054
STU06204,Inglese,7.5,DOC0067
STU06204,Inglese,7.75,DOC0067
STU06205,Italiano,9.75,DOC0092
STU06205,Italiano,5.5,DOC0092
STU06205,Matematica,6.5,DOC0054
STU06205,Matematica,4.5,DOC0054
STU06205,Inglese,1.25,DOC0067
STU06205,Inglese,8.5,DOC0067
STU06205,Inglese,6.75,DOC0067
STU06206,Italiano,7.75,DOC0092
STU06206,Italiano,4.5,DOC0092
STU06206,Matematica,3.25,DOC0054
STU06206,Matematica,9.5,DOC0054
STU06206,Inglese,5.25,DOC0067
STU06206,Inglese,9.75,DOC0067
STU06206,Inglese,3.5,DOC0067
STU06207,Italiano,6.5,DOC0092
STU06207,Italiano,9.25,DOC0092
STU06207,Matematica,5.25,DOC0054
STU06207,Matematica,5.25,DOC0054
STU06207,Inglese,5.75,DOC0067
STU06207,Inglese,6.75,DOC0067
STU06207,Inglese,9.5,DOC0067
STU06208,Italiano,4.5,DOC0092
STU06208,Italiano,3.25,DOC0092
STU06208,Matematica,9.25,DOC0054
STU06208,Matematica,1.25,DOC0054
STU06208,Inglese,3.25,DOC0067
STU06208,Inglese,8.25,DOC0067
STU06209,Italiano,8.5,DOC0092
STU06209,Italiano,9.75,DOC0092
STU06209,Italiano,2.5,DOC0092
STU06209,Matematica,1.75,DOC0054
STU06209,Matematica,1.25,DOC0054
STU06209,Inglese,4.75,DOC0067
STU06209,Inglese,6.5,DOC0067
STU06209,Inglese,9.75,DOC0067
STU06210,Italiano,1.25,DOC0001
STU06210,Italiano,7.75,DOC0001
STU06210,Matematica,7.75,DOC0027
STU06210,Matematica,8.75,DOC0027
STU06210,Inglese,5.25,DOC0009
STU06210,Inglese,8.25,DOC0009
STU06210,Inglese,2.75,DOC0009
STU06211,Italiano,7.75,DOC0001
STU06211,Italiano,9.75,DOC0001
STU06211,Italiano,9.5,DOC0001
STU06211,Matematica,6.75,DOC0027
STU06211,Matematica,5.25,DOC0027
STU06211,Matematica,3.25,DOC0027
STU06211,Inglese,1.5,DOC0009
STU06211,Inglese,4.25,DOC0009
STU06211,Inglese,5.75,DOC0009
STU06212,Italiano,7.75,DOC0001
STU06212,Italiano,5.75,DOC0001
STU06212,Matematica,6.5,DOC0027
STU06212,Matematica,4.5,DOC0027
STU06212,Inglese,6.25,DOC0009
STU06212,Inglese,2.75,DOC0009
STU06213,Italiano,8.75,DOC0001
STU06213,Italiano,3.75,DOC0001
STU06213,Matematica,6.25,DOC0027
STU06213,Matematica,3.5,DOC0027
STU06213,Inglese,8.25,DOC0009
STU06213,Inglese,9.25,DOC0009
STU06214,Italiano,8.75,DOC0001
STU06214,Italiano,5.25,DOC0001
STU06214,Italiano,5.75,DOC0001
STU06214,Matematica,2.5,DOC0027
STU06214,Matematica,2.5,DOC0027
STU06214,Matematica,2.5,DOC0027
STU06214,Inglese,5.75,DOC0009
STU06214,Inglese,4.75,DOC0009
STU06215,Italiano,9.25,DOC0001
STU06215,Italiano,6.5,DOC0001
STU06215,Matematica,7.25,DOC0027
STU06215,Matematica,7.5,DOC0027
STU06215,Inglese,6.75,DOC0009
STU06215,Inglese,3.25,DOC0009
STU06215,Inglese,9.25,DOC0009
STU06216,Italiano,5.75,DOC0001
STU06216,Italiano,9.5,DOC0001
STU06216,Matematica,9.75,DOC0027
STU06216,Matematica,8.75,DOC0027
STU06216,Matematica,6.5,DOC0027
STU06216,Inglese,3.75,DOC0009
STU06216,Inglese,6.5,DOC0009
STU06217,Italiano,8.75,DOC0001
STU06217,Italiano,8.25,DOC0001
STU06217,Matematica,7.75,DOC0027
STU06217,Matematica,9.75,DOC0027
STU06217,Matematica,9.5,DOC0027
STU06217,Inglese,5.5,DOC0009
STU06217,Inglese,5.5,DOC0009
STU06218,Italiano,3.25,DOC0001
STU06218,Italiano,2.25,DOC0001
STU06218,Matematica,1.25,DOC0027
STU06218,Matematica,8.5,DOC0027
STU06218,Matematica,9.75,DOC0027
STU06218,Inglese,7.25,DOC0009
STU06218,Inglese,1.25,DOC0009
STU06218,Inglese,7.5,DOC0009
STU06219,Italiano,9.5,DOC0005
STU06219,Italiano,8.5,DOC0005
STU06219,Matematica,7.25,DOC0037
STU06219,Matematica,2.25,DOC0037
STU06219,Inglese,1.5,DOC0067
STU06219,Inglese,7.25,DOC0067
STU06219,Inglese,8.25,DOC0067
STU06220,Italiano,4.5,DOC0005
STU06220,Italiano,8.5,DOC0005
STU06220,Italiano,3.25,DOC0005
STU06220,Matematica,5.75,DOC0037
STU06220,Matematica,4.75,DOC0037
STU06220,Matematica,9.75,DOC0037
STU06220,Inglese,1.5,DOC0067
STU06220,Inglese,2.75,DOC0067
STU06220,Inglese,7.75,DOC0067
STU06221,Italiano,8.75,DOC0005
STU06221,Italiano,7.5,DOC0005
STU06221,Italiano,3.75,DOC0005
STU06221,Matematica,2.5,DOC0037
STU06221,Matematica,2.75,DOC0037
STU06221,Matematica,7.25,DOC0037
STU06221,Inglese,7.25,DOC0067
STU06221,Inglese,7.75,DOC0067
STU06221,Inglese,7.5,DOC0067
STU06222,Italiano,1.5,DOC0005
STU06222,Italiano,5.25,DOC0005
STU06222,Matematica,4.25,DOC0037
STU06222,Matematica,7.5,DOC0037
STU06222,Inglese,4.5,DOC0067
STU06222,Inglese,8.25,DOC0067
STU06222,Inglese,6.25,DOC0067
STU06223,Italiano,8.5,DOC0005
STU06223,Italiano,4.25,DOC0005
STU06223,Matematica,3.25,DOC0037
STU06223,Matematica,2.5,DOC0037
STU06223,Matematica,9.75,DOC0037
STU06223,Inglese,3.5,DOC0067
STU06223,Inglese,8.75,DOC0067
STU06223,Inglese,6.5,DOC0067
STU06224,Italiano,7.5,DOC0005
STU06224,Italiano,1.5,DOC0005
STU06224,Italiano,5.25,DOC0005
STU06224,Matematica,4.75,DOC0037
STU06224,Matematica,8.75,DOC0037
STU06224,Inglese,5.75,DOC0067
STU06224,Inglese,6.5,DOC0067
STU06225,Italiano,1.25,DOC0005
STU06225,Italiano,7.25,DOC0005
STU06225,Matematica,5.75,DOC0037
STU06225,Matematica,9.25,DOC0037
STU06225,Matematica,6.25,DOC0037
STU06225,Inglese,4.75,DOC0067
STU06225,Inglese,7.75,DOC0067
STU06226,Italiano,8.5,DOC0017
STU06226,Italiano,8.75,DOC0017
STU06226,Matematica,1.75,DOC0070
STU06226,Matematica,5.75,DOC0070
STU06226,Inglese,3.5,DOC0082
STU06226,Inglese,4.75,DOC0082
STU06226,Inglese,3.75,DOC0082
STU06227,Italiano,4.75,DOC0017
STU06227,Italiano,2.25,DOC0017
STU06227,Italiano,8.25,DOC0017
STU06227,Matematica,4.5,DOC0070
STU06227,Matematica,2.5,DOC0070
STU06227,Inglese,8.25,DOC0082
STU06227,Inglese,8.75,DOC0082
STU06227,Inglese,8.75,DOC0082
STU06228,Italiano,1.25,DOC0017
STU06228,Italiano,2.75,DOC0017
STU06228,Italiano,3.5,DOC0017
STU06228,Matematica,2.25,DOC0070
STU06228,Matematica,9.25,DOC0070
STU06228,Matematica,6.5,DOC0070
STU06228,Inglese,2.25,DOC0082
STU06228,Inglese,2.75,DOC0082
STU06228,Inglese,7.75,DOC0082
STU06229,Italiano,7.5,DOC0017
STU06229,Italiano,4.5,DOC0017
STU06229,Matematica,8.5,DOC0070
STU06229,Matematica,5.5,DOC0070
STU06229,Inglese,8.5,DOC0082
STU06229,Inglese,8.25,DOC0082
STU06229,Inglese,4.75,DOC0082
STU06230,Italiano,1.75,DOC0017
STU06230,Italiano,8.25,DOC0017
STU06230,Matematica,6.25,DOC0070
STU06230,Matematica,5.5,DOC0070
STU06230,Inglese,8.75,DOC0082
STU06230,Inglese,8.75,DOC0082
STU06230,Inglese,4.5,DOC0082
STU06231,Italiano,7.25,DOC0017
STU06231,Italiano,1.75,DOC0017
STU06231,Italiano,7.75,DOC0017
STU06231,Matematica,1.25,DOC0070
STU06231,Matematica,1.5,DOC0070
STU06231,Inglese,7.25,DOC0082
STU06231,Inglese,8.75,DOC0082
STU06231,Inglese,2.75,DOC0082
STU06232,Italiano,1.5,DOC0017
STU06232,Italiano,5.25,DOC0017
STU06232,Italiano,7.25,DOC0017
STU06232,Matematica,9.5,DOC0070
STU06232,Matematica,2.25,DOC0070
STU06232,Matematica,4.25,DOC0070
STU06232,Inglese,9.75,DOC0082
STU06232,Inglese,1.25,DOC0082
STU06232,Inglese,5.25,DOC0082
STU06233,Italiano,7.75,DOC0017
STU06233,Italiano,5.75,DOC0017
STU06233,Italiano,3.25,DOC0017
STU06233,Matematica,3.5,DOC0070
STU06233,Matematica,6.25,DOC0070
STU06233,Inglese,8.5,DOC0082
STU06233,Inglese,9.25,DOC0082
STU06234,Italiano,6.75,DOC0017
STU06234,Italiano,9.5,DOC0017
STU06234,Italiano,3.25,DOC0017
STU06234,Matematica,1.5,DOC0070
STU06234,Matematica,8.25,DOC0070
STU06234,Inglese,1.75,DOC0082
STU06234,Inglese,1.5,DOC0082
STU06234,Inglese,7.25,DOC0082
STU06235,Italiano,8.25,DOC0080
STU06235,Italiano,5.5,DOC0080
STU06235,Matematica,4.75,DOC0075
STU06235,Matematica,8.25,DOC0075
STU06235,Matematica,7.5,DOC0075
STU06235,Inglese,5.75,DOC0003
STU06235,Inglese,2.5,DOC0003
STU06235,Inglese,1.5,DOC0003
STU06236,Italiano,9.25,DOC0080
STU06236,Italiano,5.75,DOC0080
STU06236,Matematica,9.25,DOC0075
STU06236,Matematica,9.25,DOC0075
STU06236,Matematica,1.5,DOC0075
STU06236,Inglese,5.25,DOC0003
STU06236,Inglese,1.25,DOC0003
STU06236,Inglese,8.75,DOC0003
STU06237,Italiano,2.75,DOC0080
STU06237,Italiano,3.75,DOC0080
STU06237,Matematica,7.25,DOC0075
STU06237,Matematica,7.75,DOC0075
STU06237,Matematica,6.5,DOC0075
STU06237,Inglese,4.5,DOC0003
STU06237,Inglese,6.25,DOC0003
STU06237,Inglese,4.75,DOC0003
STU06238,Italiano,7.5,DOC0080
STU06238,Italiano,3.75,DOC0080
STU06238,Italiano,7.25,DOC0080
STU06238,Matematica,9.75,DOC0075
STU06238,Matematica,2.25,DOC0075
STU06238,Matematica,3.75,DOC0075
STU06238,Inglese,8.75,DOC0003
STU06238,Inglese,6.5,DOC0003
STU06238,Inglese,7.75,DOC0003
STU06239,Italiano,7.5,DOC0080
STU06239,Italiano,1.5,DOC0080
STU06239,Italiano,6.25,DOC0080
STU06239,Matematica,5.75,DOC0075
STU06239,Matematica,7.5,DOC0075
STU06239,Matematica,4.75,DOC0075
STU06239,Inglese,9.5,DOC0003
STU06239,Inglese,6.25,DOC0003
STU06239,Inglese,9.5,DOC0003
STU06240,Italiano,9.5,DOC0080
STU06240,Italiano,4.75,DOC0080
STU06240,Matematica,2.25,DOC0075
STU06240,Matematica,9.5,DOC0075
STU06240,Inglese,4.5,DOC0003
STU06240,Inglese,5.5,DOC0003
STU06241,Italiano,3.5,DOC0080
STU06241,Italiano,9.75,DOC0080
STU06241,Italiano,7.5,DOC0080
STU06241,Matematica,3.75,DOC0075
STU06241,Matematica,7.5,DOC0075
STU06241,Inglese,5.75,DOC0003
STU06241,Inglese,9.5,DOC0003
STU06242,Italiano,5.75,DOC0092
STU06242,Italiano,2.25,DOC0092
